   4.11000013     -0.938687623    	   4.11000013     -0.598706484    	   4.11000013      -2.24909115    
   4.12000036     -0.939815521    	   4.12000036     -0.598054528    	   4.12000036      -2.17004800    
   4.13000011     -0.940639079    	   4.13000011     -0.597672403    	   4.13000011      -2.18376732    
   4.14000034     -0.942394674    	   4.14000034     -0.596590400    	   4.14000034      -2.12680197    
   4.15000010     -0.944193423    	   4.15000010     -0.595398307    	   4.15000010      -2.05802083    
   4.16000032     -0.945474446    	   4.16000032     -0.594688654    	   4.16000032      -2.11305022    
   4.17000008     -0.946503043    	   4.17000008     -0.594131112    	   4.17000008      -2.01324582    
   4.18000031     -0.948094964    	   4.18000031     -0.593164623    	   4.18000031      -2.01148033    
   4.19000053     -0.950279593    	   4.19000053     -0.591717422    	   4.19000053      -2.00375843    
   4.20000029     -0.952778280    	   4.20000029     -0.590088248    	   4.20000029      -2.04190087    
   4.21000051     -0.954487979    	   4.21000051     -0.589094579    	   4.21000051      -2.05617476    
   4.22000027     -0.957091749    	   4.22000027     -0.587385356    	   4.22000027      -2.05213189    
   4.23000050     -0.958632946    	   4.23000050     -0.586444497    	   4.23000050      -2.07853270    
   4.24000025     -0.959702373    	   4.24000025     -0.585879266    	   4.24000025      -2.09411263    
   4.25000048     -0.961084783    	   4.25000048     -0.585018456    	   4.25000048      -2.21697593    
   4.26000023     -0.962605059    	   4.26000023     -0.584069133    	   4.26000023      -2.28689933    
   4.27000046     -0.963855445    	   4.27000046     -0.583289981    	   4.27000046      -2.18085098    
   4.28000021     -0.964562953    	   4.28000021     -0.582970500    	   4.28000021      -2.28226399    
   4.29000044     -0.965884030    	   4.29000044     -0.582212567    	   4.29000044      -2.19217706    
   4.30000019     -0.966633797    	   4.30000019     -0.581892669    	   4.30000019      -2.25760746    
   4.31000042     -0.967971206    	   4.31000042     -0.581127107    	   4.31000042      -2.25580382    
   4.32000017     -0.970405042    	   4.32000017     -0.579515636    	   4.32000017      -2.31657529    
   4.33000040     -0.972227514    	   4.33000040     -0.578375161    	   4.33000040      -2.35061502    
   4.34000015     -0.974451721    	   4.34000015     -0.576891840    	   4.34000015      -2.27352285    
   4.35000038     -0.975070477    	   4.35000038     -0.576581478    	   4.35000038      -2.23136687    
   4.36000013     -0.976336658    	   4.36000013     -0.575868547    	   4.36000013      -2.10644603    
   4.37000036     -0.977232218    	   4.37000036     -0.575415552    	   4.37000036      -2.09679747    
   4.38000011     -0.977962971    	   4.38000011     -0.575043738    	   4.38000011      -2.21741629    
   4.39000034     -0.979246616    	   4.39000034     -0.574319482    	   4.39000034      -2.25493789    
   4.40000010     -0.981209755    	   4.40000010     -0.573100805    	   4.40000010      -2.37721729    
   4.41000032     -0.983578920    	   4.41000032     -0.571644425    	   4.41000032      -2.23843122    
   4.42000008     -0.985592365    	   4.42000008     -0.570467353    	   4.42000008      -2.24776173    
   4.43000031     -0.986913621    	   4.43000031     -0.569754839    	   4.43000031      -2.28273678    
   4.44000053     -0.987985849    	   4.44000053     -0.569203138    	   4.44000053      -2.17378283    
   4.45000029     -0.988794267    	   4.45000029     -0.568842173    	   4.45000029      -2.15447712    
   4.46000051     -0.990301371    	   4.46000051     -0.568008423    	   4.46000051      -2.16264796    
   4.47000027     -0.991782665    	   4.47000027     -0.567136288    	   4.47000027      -2.30706763    
   4.48000050     -0.992398262    	   4.48000050     -0.566906691    	   4.48000050      -2.42509699    
   4.49000025     -0.994205117    	   4.49000025     -0.565884471    	   4.49000025      -2.45100689    
   4.50000048     -0.996085584    	   4.50000048     -0.564772427    	   4.50000048      -2.40295172    
   4.51000023     -0.998180568    	   4.51000023     -0.563517272    	   4.51000023      -2.32186985    
   4.52000046     -0.999081790    	   4.52000046     -0.563078284    	   4.52000046      -2.29108763    
   4.53000021     -0.999518633    	   4.53000021     -0.562988400    	   4.53000021      -2.25762558    
   4.54000044      -1.00009668    	   4.54000044     -0.562778473    	   4.54000044      -2.20579481    
   4.55000019      -1.00135255    	   4.55000019     -0.562089324    	   4.55000019      -2.26441669    
   4.56000042      -1.00299180    	   4.56000042     -0.561157227    	   4.56000042      -2.31325078    
   4.57000017      -1.00510144    	   4.57000017     -0.559928596    	   4.57000017      -2.39411569    
   4.58000040      -1.00714445    	   4.58000040     -0.558758676    	   4.58000040      -2.35608196    
   4.59000015      -1.00850880    	   4.59000015     -0.558039129    	   4.59000015      -2.27259707    
   4.60000038      -1.00996041    	   4.60000038     -0.557240248    	   4.60000038      -2.21741128    
   4.61000013      -1.01124299    	   4.61000013     -0.556510925    	   4.61000013      -2.13912439    
   4.62000036      -1.01238453    	   4.62000036     -0.555852950    	   4.62000036      -2.18669939    
   4.63000011      -1.01332724    	   4.63000011     -0.555333674    	   4.63000011      -2.31898499    
   4.64000034      -1.01461422    	   4.64000034     -0.554643214    	   4.64000034      -2.30612373    
   4.65000010      -1.01607466    	   4.65000010     -0.553827882    	   4.65000010      -2.29016399    
   4.66000032      -1.01854241    	   4.66000032     -0.552312970    	   4.66000032      -2.31562519    
   4.67000055      -1.02005196    	   4.67000055     -0.551505983    	   4.67000055      -2.29483080    
   4.68000031      -1.02072835    	   4.68000031     -0.551267028    	   4.68000031      -2.25358009    
   4.69000053      -1.02244294    	   4.69000053     -0.550341070    	   4.69000053      -2.20751309    
   4.70000029      -1.02387166    	   4.70000029     -0.549604774    	   4.70000029      -2.16634583    
   4.71000051      -1.02509999    	   4.71000051     -0.548966050    	   4.71000051      -2.14677835    
   4.72000027      -1.02653241    	   4.72000027     -0.548189938    	   4.72000027      -2.34226990    
   4.73000050      -1.02817011    	   4.73000050     -0.547265351    	   4.73000050      -2.23842359    
   4.74000025      -1.02979577    	   4.74000025     -0.546342790    	   4.74000025      -2.17751026    
   4.75000048      -1.03180265    	   4.75000048     -0.545181751    	   4.75000048      -2.28271818    
   4.76000023      -1.03375506    	   4.76000023     -0.544090033    	   4.76000023      -2.23885298    
   4.77000046      -1.03428030    	   4.77000046     -0.543920100    	   4.77000046      -2.22960734    
   4.78000021      -1.03623772    	   4.78000021     -0.542779803    	   4.78000021      -2.17542291    
   4.79000044      -1.03775942    	   4.79000044     -0.542005718    	   4.79000044      -2.20878005    
   4.80000019      -1.03860915    	   4.80000019     -0.541704595    	   4.80000019      -2.27994657    
   4.81000042      -1.04023731    	   4.81000042     -0.540855706    	   4.81000042      -2.35013461    
   4.82000017      -1.04164755    	   4.82000017     -0.540150523    	   4.82000017      -2.35657668    
   4.83000040      -1.04378140    	   4.83000040     -0.538904607    	   4.83000040      -2.15812612    
   4.84000015      -1.04528522    	   4.84000015     -0.538122952    	   4.84000015      -2.21222973    
   4.85000038      -1.04609704    	   4.85000038     -0.537793458    	   4.85000038      -2.29575872    
   4.86000013      -1.04713118    	   4.86000013     -0.537266791    	   4.86000013      -2.19261384    
   4.87000036      -1.04871416    	   4.87000036     -0.536375582    	   4.87000036      -2.20407486    
   4.88000011      -1.05129349    	   4.88000011     -0.534897149    	   4.88000011      -2.16922259    
   4.89000034      -1.05332899    	   4.89000034     -0.533784389    	   4.89000034      -2.25357485    
   4.90000057      -1.05396879    	   4.90000057     -0.533576727    	   4.90000057      -2.12089705    
   4.91000032      -1.05568182    	   4.91000032     -0.532623827    	   4.91000032      -2.11971855    
   4.92000055      -1.05748737    	   4.92000055     -0.531588972    	   4.92000055      -2.12919331    
   4.93000031      -1.05938601    	   4.93000031     -0.530515611    	   4.93000031      -2.13476014    
   4.94000053      -1.06073368    	   4.94000053     -0.529786050    	   4.94000053      -2.26443768    
   4.95000029      -1.06356955    	   4.95000029     -0.528107285    	   4.95000029      -2.20709419    
   4.96000051      -1.06484771    	   4.96000051     -0.527495623    	   4.96000051      -2.15327454    
   4.97000027      -1.06593156    	   4.97000027     -0.527009964    	   4.97000027      -2.21397614    
   4.98000050      -1.06748414    	   4.98000050     -0.526241720    	   4.98000050      -2.27401257    
   4.99000025      -1.06855583    	   4.99000025     -0.525794625    	   4.99000025      -2.26080871    
   5.00000048      -1.07076311    	   5.00000048     -0.524558902    	   5.00000048      -2.23800683    
   5.01000023      -1.07211101    	   5.01000023     -0.523840725    	   5.01000023      -2.42830229    
   5.02000046      -1.07335448    	   5.02000046     -0.523230135    	   5.02000046      -2.27813911    
   5.03000021      -1.07434130    	   5.03000021     -0.522762954    	   5.03000021      -2.25313902    
   5.04000044      -1.07613528    	   5.04000044     -0.521763325    	   5.04000044      -2.30236506    
   5.05000019      -1.07771909    	   5.05000019     -0.520918846    	   5.05000019      -2.22132778    
   5.06000042      -1.07867968    	   5.06000042     -0.520433366    	   5.06000042      -2.28227997    
   5.07000017      -1.08087885    	   5.07000017     -0.519143462    	   5.07000017      -2.24910140    
   5.08000040      -1.08256209    	   5.08000040     -0.518184960    	   5.08000040      -2.21742129    
   5.09000015      -1.08378792    	   5.09000015     -0.517487466    	   5.09000015      -2.21181393    
   5.10000038      -1.08567584    	   5.10000038     -0.516400337    	   5.10000038      -2.21267533    
   5.11000013      -1.08749020    	   5.11000013     -0.515375018    	   5.11000013      -2.26078272    
   5.12000036      -1.08909202    	   5.12000036     -0.514542878    	   5.12000036      -2.18672371    
   5.13000059      -1.09080458    	   5.13000059     -0.513701558    	   5.13000059      -2.29156709    
   5.14000034      -1.09202516    	   5.14000034     -0.513160765    	   5.14000034      -2.23931313    
   5.15000057      -1.09391308    	   5.15000057     -0.512184322    	   5.15000057      -2.18587232    
   5.16000032      -1.09498250    	   5.16000032     -0.511699855    	   5.16000032      -2.16675496    
   5.17000055      -1.09665847    	   5.17000055     -0.510830760    	   5.17000055      -2.23753452    
   5.18000031      -1.09790182    	   5.18000031     -0.510212243    	   5.18000031      -2.26987410    
   5.19000053      -1.09987879    	   5.19000053     -0.509182751    	   5.19000053      -2.25898123    
   5.20000029      -1.10185969    	   5.20000029     -0.508140445    	   5.20000029      -2.21309376    
   5.21000051      -1.10426700    	   5.21000051     -0.506887794    	   5.21000051      -2.21958327    
   5.22000027      -1.10541022    	   5.22000027     -0.506367147    	   5.22000027      -2.12640882    
   5.23000050      -1.10642922    	   5.23000050     -0.505912244    	   5.23000050      -2.18838501    
   5.24000025      -1.10809302    	   5.24000025     -0.505034924    	   5.24000025      -2.24240804    
   5.25000048      -1.10985422    	   5.25000048     -0.504073381    	   5.25000048      -2.24552011    
   5.26000023      -1.11187077    	   5.26000023     -0.502986491    	   5.26000023      -2.27078438    
   5.27000046      -1.11417592    	   5.27000046     -0.501670539    	   5.27000046      -2.32522869    
   5.28000021      -1.11548865    	   5.28000021     -0.501017034    	   5.28000021      -2.32427573    
   5.29000044      -1.11596370    	   5.29000044     -0.500886917    	   5.29000044      -2.28458166    
   5.30000019      -1.11767530    	   5.30000019     -0.499993801    	   5.30000019      -2.28551078    
   5.31000042      -1.11929452    	   5.31000042     -0.499186426    	   5.31000042      -2.38691211    
   5.32000017      -1.12099588    	   5.32000017     -0.498304784    	   5.32000017      -2.42243004    
   5.33000040      -1.12191939    	   5.33000040     -0.497888893    	   5.33000040      -2.53010368    
   5.34000015      -1.12332213    	   5.34000015     -0.497235030    	   5.34000015      -2.44446945    
   5.35000038      -1.12512636    	   5.35000038     -0.496266454    	   5.35000038      -2.30612636    
   5.36000061      -1.12584579    	   5.36000061     -0.495927662    	   5.36000061      -2.33055830    
   5.37000036      -1.12717390    	   5.37000036     -0.495294154    	   5.37000036      -2.43043971    
   5.38000059      -1.12824738    	   5.38000059     -0.494810700    	   5.38000059      -2.45980144    
   5.39000034      -1.12996411    	   5.39000034     -0.493978292    	   5.39000034      -2.37467194    
   5.40000057      -1.13203776    	   5.40000057     -0.492897153    	   5.40000057      -2.32668471    
   5.41000032      -1.13403511    	   5.41000032     -0.491901606    	   5.41000032      -2.39619017    
   5.42000055      -1.13471246    	   5.42000055     -0.491687179    	   5.42000055      -2.32089543    
   5.43000031      -1.13582647    	   5.43000031     -0.491148770    	   5.43000031      -2.38690329    
   5.44000053      -1.13742685    	   5.44000053     -0.490354151    	   5.44000053      -2.28550005    
   5.45000029      -1.13959706    	   5.45000029     -0.489256114    	   5.45000029      -2.37061810    
   5.46000051      -1.14092743    	   5.46000051     -0.488641292    	   5.46000051      -2.38280272    
   5.47000027      -1.14230835    	   5.47000027     -0.488028586    	   5.47000027      -2.42507243    
   5.48000050      -1.14315414    	   5.48000050     -0.487659365    	   5.48000050      -2.29715085    
   5.49000025      -1.14520645    	   5.49000025     -0.486620128    	   5.49000025      -2.33394361    
   5.50000048      -1.14631569    	   5.50000048     -0.486129612    	   5.50000048      -2.36909986    
   5.51000023      -1.14808011    	   5.51000023     -0.485232651    	   5.51000023      -2.52948141    
   5.52000046      -1.14955294    	   5.52000046     -0.484516442    	   5.52000046      -2.38229489    
   5.53000021      -1.15145433    	   5.53000021     -0.483562261    	   5.53000021      -2.41025996    
   5.54000044      -1.15257061    	   5.54000044     -0.483052939    	   5.54000044      -2.33735728    
   5.55000019      -1.15380323    	   5.55000019     -0.482506126    	   5.55000019      -2.38230371    
   5.56000042      -1.15426385    	   5.56000042     -0.482404619    	   5.56000042      -2.34225297    
   5.57000017      -1.15650392    	   5.57000017     -0.481236398    	   5.57000017      -2.35609913    
   5.58000040      -1.15790665    	   5.58000040     -0.480539143    	   5.58000040      -2.36861634    
   5.59000063      -1.15955925    	   5.59000063     -0.479756862    	   5.59000063      -2.47873974    
   5.60000038      -1.16141343    	   5.60000038     -0.478900343    	   5.60000038      -2.39619017    
   5.61000061      -1.16290605    	   5.61000061     -0.478184044    	   5.61000061      -2.41818452    
   5.62000036      -1.16466665    	   5.62000036     -0.477307618    	   5.62000036      -2.33346558    
   5.63000059      -1.16601419    	   5.63000059     -0.476660162    	   5.63000059      -2.45924354    
   5.64000034      -1.16674697    	   5.64000034     -0.476367474    	   5.64000034      -2.38282037    
   5.65000057      -1.16833091    	   5.65000057     -0.475625187    	   5.65000057      -2.36910844    
   5.66000032      -1.16949964    	   5.66000032     -0.475089699    	   5.66000032      -2.47089624    
   5.67000055      -1.17087042    	   5.67000055     -0.474495679    	   5.67000055      -2.44067049    
   5.68000031      -1.17209232    	   5.68000031     -0.473997176    	   5.68000031      -2.37720847    
   5.69000053      -1.17396998    	   5.69000053     -0.473094791    	   5.69000053      -2.39774728    
   5.70000029      -1.17595208    	   5.70000029     -0.472137660    	   5.70000029      -2.40871024    
   5.71000051      -1.17686045    	   5.71000051     -0.471759945    	   5.71000051      -2.47819376    
   5.72000027      -1.17835939    	   5.72000027     -0.471056849    	   5.72000027      -2.39879084    
   5.73000050      -1.18082309    	   5.73000050     -0.469856679    	   5.73000050      -2.39155960    
   5.74000025      -1.18219268    	   5.74000025     -0.469264150    	   5.74000025      -2.43313122    
   5.75000048      -1.18281877    	   5.75000048     -0.469086438    	   5.75000048      -2.46423411    
   5.76000023      -1.18366563    	   5.76000023     -0.468792707    	   5.76000023      -2.47651601    
   5.77000046      -1.18542945    	   5.77000046     -0.467996538    	   5.77000046      -2.36159062    
   5.78000021      -1.18709421    	   5.78000021     -0.467274040    	   5.78000021      -2.42403793    
   5.79000044      -1.18797874    	   5.79000044     -0.466963261    	   5.79000044      -2.60572100    
   5.80000019      -1.18944335    	   5.80000019     -0.466344506    	   5.80000019      -2.63948226    
   5.81000042      -1.19118309    	   5.81000042     -0.465584457    	   5.81000042      -2.53068876    
   5.82000065      -1.19325089    	   5.82000065     -0.464620531    	   5.82000065      -2.52243543    
   5.83000040      -1.19446623    	   5.83000040     -0.464095354    	   5.83000040      -2.51892447    
   5.84000063      -1.19508302    	   5.84000063     -0.463859320    	   5.84000063      -2.50438857    
   5.85000038      -1.19554591    	   5.85000038     -0.463724077    	   5.85000038      -2.47649980    
   5.86000061      -1.19686711    	   5.86000061     -0.463161975    	   5.86000061      -2.48610163    
   5.87000036      -1.19803524    	   5.87000036     -0.462646842    	   5.87000036      -2.51250696    
   5.88000059      -1.19996226    	   5.88000059     -0.461757362    	   5.88000059      -2.61922812    
   5.89000034      -1.20184124    	   5.89000034     -0.460905701    	   5.89000034      -2.57367325    
   5.90000057      -1.20308447    	   5.90000057     -0.460361511    	   5.90000057      -2.45321560    
   5.91000032      -1.20458853    	   5.91000032     -0.459687918    	   5.91000032      -2.38079667    
   5.92000055      -1.20609498    	   5.92000055     -0.459022701    	   5.92000055      -2.49577999    
   5.93000031      -1.20710051    	   5.93000031     -0.458600491    	   5.93000031      -2.49576998    
   5.94000053      -1.20838499    	   5.94000053     -0.458038121    	   5.94000053      -2.53545475    
   5.95000029      -1.21022761    	   5.95000029     -0.457208842    	   5.95000029      -2.58050036    
   5.96000051      -1.21189940    	   5.96000051     -0.456433028    	   5.96000051      -2.54322720    
   5.97000027      -1.21240497    	   5.97000027     -0.456317216    	   5.97000027      -2.62963820    
   5.98000050      -1.21331227    	   5.98000050     -0.456015378    	   5.98000050      -2.65078163    
   5.99000025      -1.21477950    	   5.99000025     -0.455406934    	   5.99000025      -2.55468297    
   6.00000048      -1.21609128    	   6.00000048     -0.454900563    	   6.00000048      -2.53664231    
   6.01000023      -1.21750998    	   6.01000023     -0.454368740    	   6.01000023      -2.52597260    
   6.02000046      -1.21828139    	   6.02000046     -0.454121858    	   6.02000046      -2.52008891    
   6.03000021      -1.21936953    	   6.03000021     -0.453700393    	   6.03000021      -2.41924644    
   6.04000044      -1.22112715    	   6.04000044     -0.452913135    	   6.04000044      -2.45650315    
   6.05000019      -1.22285247    	   6.05000019     -0.452176034    	   6.05000019      -2.58361387    
   6.06000042      -1.22496927    	   6.06000042     -0.451216072    	   6.06000042      -2.57366252    
   6.07000065      -1.22680748    	   6.07000065     -0.450405627    	   6.07000065      -2.56015372    
   6.08000040      -1.22843635    	   6.08000040     -0.449687392    	   6.08000040      -2.41765857    
   6.09000063      -1.22932279    	   6.09000063     -0.449395031    	   6.09000063      -2.43205142    
   6.10000038      -1.22951782    	   6.10000038     -0.449499756    	   6.10000038      -2.48552561    
   6.11000061      -1.23051167    	   6.11000061     -0.449178874    	   6.11000061      -2.59176421    
   6.12000036      -1.23196876    	   6.12000036     -0.448618621    	   6.12000036      -2.56626797    
   6.13000059      -1.23424757    	   6.13000059     -0.447603196    	   6.13000059      -2.51075411    
   6.14000034      -1.23569226    	   6.14000034     -0.446978301    	   6.14000034      -2.46534610    
   6.15000057      -1.23701394    	   6.15000057     -0.446426541    	   6.15000057      -2.48552227    
   6.16000032      -1.23755026    	   6.16000032     -0.446318150    	   6.16000032      -2.39155078    
   6.17000055      -1.23953724    	   6.17000055     -0.445407212    	   6.17000055      -2.33347678    
   6.18000031      -1.24190509    	   6.18000031     -0.444329083    	   6.18000031      -2.36059093    
   6.19000053      -1.24420667    	   6.19000053     -0.443251818    	   6.19000053      -2.42297077    
   6.20000029      -1.24510705    	   6.20000029     -0.442857265    	   6.20000029      -2.46146417    
   6.21000051      -1.24635100    	   6.21000051     -0.442307234    	   6.21000051      -2.45925617    
   6.22000027      -1.24840987    	   6.22000027     -0.441367060    	   6.22000027      -2.37266493    
   6.23000050      -1.24991131    	   6.23000050     -0.440761805    	   6.23000050      -2.44502521    
   6.24000025      -1.25150573    	   6.24000025     -0.440119684    	   6.24000025      -2.42936587    
   6.25000048      -1.25230396    	   6.25000048     -0.439825654    	   6.25000048      -2.50611734    
   6.26000023      -1.25344789    	   6.26000023     -0.439358681    	   6.26000023      -2.39879680    
   6.27000046      -1.25492072    	   6.27000046     -0.438780129    	   6.27000046      -2.39827180    
   6.28000021      -1.25641382    	   6.28000021     -0.438118249    	   6.28000021      -2.50264978    
   6.29000044      -1.25882220    	   6.29000044     -0.437007219    	   6.29000044      -2.39412165    
   6.30000067      -1.26032114    	   6.30000067     -0.436356366    	   6.30000067      -2.33784556    
   6.31000042      -1.26215219    	   6.31000042     -0.435588151    	   6.31000042      -2.41658306    
   6.32000065      -1.26372945    	   6.32000065     -0.434937477    	   6.32000065      -2.35311103    
   6.33000040      -1.26475799    	   6.33000040     -0.434524596    	   6.33000040      -2.37720251    
   6.34000063      -1.26714969    	   6.34000063     -0.433404952    	   6.34000063      -2.46309781    
   6.35000038      -1.26975012    	   6.35000038     -0.432251781    	   6.35000038      -2.59490204    
   6.36000061      -1.26993489    	   6.36000061     -0.432278693    	   6.36000061      -2.48890495    
   6.37000036      -1.27165401    	   6.37000036     -0.431564271    	   6.37000036      -2.52770853    
   6.38000059      -1.27304268    	   6.38000059     -0.431014717    	   6.38000059      -2.49918079    
   6.39000034      -1.27352464    	   6.39000034     -0.430959582    	   6.39000034      -2.51655912    
   6.40000057      -1.27424777    	   6.40000057     -0.430778265    	   6.40000057      -2.67577982    
   6.41000032      -1.27629042    	   6.41000032     -0.429950863    	   6.41000032      -2.78266478    
   6.42000055      -1.27790904    	   6.42000055     -0.429273337    	   6.42000055      -2.48268962    
   6.43000031      -1.27973521    	   6.43000031     -0.428523093    	   6.43000031      -2.58483839    
   6.44000053      -1.28066826    	   6.44000053     -0.428221226    	   6.44000053      -2.62503839    
   6.45000029      -1.28149009    	   6.45000029     -0.427954555    	   6.45000029      -2.47873974    
   6.46000051      -1.28266799    	   6.46000051     -0.427543044    	   6.46000051      -2.47368932    
   6.47000027      -1.28523409    	   6.47000027     -0.426453501    	   6.47000027      -2.56318688    
   6.48000050      -1.28669810    	   6.48000050     -0.425904363    	   6.48000050      -2.52712846    
   6.49000025      -1.28761888    	   6.49000025     -0.425612658    	   6.49000025      -2.59111667    
   6.50000048      -1.28946304    	   6.50000048     -0.424879193    	   6.50000048      -2.45539141    
   6.51000023      -1.29070687    	   6.51000023     -0.424394697    	   6.51000023      -2.49920058    
   6.52000046      -1.29199016    	   6.52000046     -0.423836231    	   6.52000046      -2.45155406    
   6.53000069      -1.29374778    	   6.53000069     -0.423087060    	   6.53000069      -2.56626105    
   6.54000044      -1.29497802    	   6.54000044     -0.422674388    	   6.54000044      -2.52655196    
   6.55000067      -1.29717731    	   6.55000067     -0.421824813    	   6.55000067      -2.46145463    
   6.56000042      -1.29793680    	   6.56000042     -0.421586186    	   6.56000042      -2.56811070    
   6.57000065      -1.29964793    	   6.57000065     -0.420901358    	   6.57000065      -2.52655196    
   6.58000040      -1.30117130    	   6.58000040     -0.420244634    	   6.58000040      -2.47369885    
   6.59000063      -1.30271602    	   6.59000063     -0.419575036    	   6.59000063      -2.52715564    
   6.60000038      -1.30439711    	   6.60000038     -0.418863833    	   6.60000038      -2.54923511    
   6.61000061      -1.30535340    	   6.61000061     -0.418515474    	   6.61000061      -2.62766004    
   6.62000036      -1.30675137    	   6.62000036     -0.417976230    	   6.62000036      -2.52007890    
   6.63000059      -1.30868876    	   6.63000059     -0.417191058    	   6.63000059      -2.60444140    
   6.64000034      -1.31009138    	   6.64000034     -0.416680008    	   6.64000034      -2.58048606    
   6.65000057      -1.31097615    	   6.65000057     -0.416375786    	   6.65000057      -2.71990085    
   6.66000032      -1.31228578    	   6.66000032     -0.415854663    	   6.66000032      -2.71990919    
   6.67000055      -1.31386709    	   6.67000055     -0.415189356    	   6.67000055      -2.67647648    
   6.68000031      -1.31498706    	   6.68000031     -0.414796799    	   6.68000031      -2.54259324    
   6.69000053      -1.31657267    	   6.69000053     -0.414185762    	   6.69000053      -2.63421392    
   6.70000029      -1.31680501    	   6.70000029     -0.414217591    	   6.70000029      -2.62829375    
   6.71000051      -1.31806397    	   6.71000051     -0.413805395    	   6.71000051      -2.61725545    
   6.72000027      -1.31928575    	   6.72000027     -0.413365275    	   6.72000027      -2.51656270    
   6.73000050      -1.32214248    	   6.73000050     -0.412130445    	   6.73000050      -2.56626439    
   6.74000025      -1.32364190    	   6.74000025     -0.411535412    	   6.74000025      -2.48664212    
   6.75000048      -1.32496822    	   6.75000048     -0.411042064    	   6.75000048      -2.47816801    
   6.76000071      -1.32594442    	   6.76000071     -0.410699576    	   6.76000071      -2.32571363    
   6.77000046      -1.32836974    	   6.77000046     -0.409665912    	   6.77000046      -2.32667923    
   6.78000069      -1.32980013    	   6.78000069     -0.409081608    	   6.78000069      -2.29295611    
   6.79000044      -1.33176303    	   6.79000044     -0.408264488    	   6.79000044      -2.43204212    
   6.80000067      -1.33374965    	   6.80000067     -0.407473028    	   6.80000067      -2.37416530    
   6.81000042      -1.33603597    	   6.81000042     -0.406510353    	   6.81000042      -2.36710954    
   6.82000065      -1.33799136    	   6.82000065     -0.405674756    	   6.82000065      -2.35909629    
   6.83000040      -1.33993089    	   6.83000040     -0.404848367    	   6.83000040      -2.44284081    
   6.84000063      -1.34123933    	   6.84000063     -0.404337764    	   6.84000063      -2.42349052    
   6.85000038      -1.34296644    	   6.85000038     -0.403672636    	   6.85000038      -2.47986150    
   6.86000061      -1.34447777    	   6.86000061     -0.403091192    	   6.86000061      -2.48664212    
   6.87000036      -1.34563255    	   6.87000036     -0.402680278    	   6.87000036      -2.54561162    
   6.88000059      -1.34708798    	   6.88000059     -0.402123451    	   6.88000059      -2.64609146    
   6.89000034      -1.34844565    	   6.89000034     -0.401595712    	   6.89000034      -2.75116181    
   6.90000057      -1.34972513    	   6.90000057     -0.401066393    	   6.90000057      -2.69726133    
   6.91000032      -1.35142708    	   6.91000032     -0.400349438    	   6.91000032      -2.79493904    
   6.92000055      -1.35297120    	   6.92000055     -0.399703324    	   6.92000055      -2.70075297    
   6.93000031      -1.35363376    	   6.93000031     -0.399471968    	   6.93000031      -2.82708311    
   6.94000053      -1.35415602    	   6.94000053     -0.399354935    	   6.94000053      -2.68958402    
   6.95000029      -1.35550320    	   6.95000029     -0.398844987    	   6.95000029      -2.65747404    
   6.96000051      -1.35636878    	   6.96000051     -0.398549914    	   6.96000051      -2.78956771    
   6.97000027      -1.35846543    	   6.97000027     -0.397689790    	   6.97000027      -2.85869193    
   6.98000050      -1.35868728    	   6.98000050     -0.397709042    	   6.98000050      -2.85538530    
   6.99000072      -1.36109221    	   6.99000072     -0.396740377    	   6.99000072      -2.69518089    
   7.00000048      -1.36309731    	   7.00000048     -0.395978272    	   7.00000048      -2.52420259    
   7.01000071      -1.36336100    	   7.01000071     -0.395942688    	   7.01000071      -2.61276388    
   7.02000046      -1.36415219    	   7.02000046     -0.395701379    	   7.02000046      -2.50901389    
   7.03000069      -1.36543155    	   7.03000069     -0.395282328    	   7.03000069      -2.59366894    
   7.04000044      -1.36744547    	   7.04000044     -0.394565821    	   7.04000044      -2.47313976    
   7.05000067      -1.37023902    	   7.05000067     -0.393500000    	   7.05000067      -2.59872365    
   7.06000042      -1.37138319    	   7.06000042     -0.393159568    	   7.06000042      -2.58360672    
   7.07000065      -1.37334764    	   7.07000065     -0.392388195    	   7.07000065      -2.36862493    
   7.08000040      -1.37488496    	   7.08000040     -0.391807973    	   7.08000040      -2.36660385    
   7.09000063      -1.37630153    	   7.09000063     -0.391262561    	   7.09000063      -2.45869231    
   7.10000038      -1.37769949    	   7.10000038     -0.390751779    	   7.10000038      -2.49977469    
   7.11000061      -1.37955272    	   7.11000061     -0.390063852    	   7.11000061      -2.62634826    
   7.12000036      -1.38240099    	   7.12000036     -0.388962984    	   7.12000036      -2.50611401    
   7.13000059      -1.38409722    	   7.13000059     -0.388346344    	   7.13000059      -2.61533475    
   7.14000034      -1.38449085    	   7.14000034     -0.388273567    	   7.14000034      -2.60442114    
   7.15000057      -1.38573420    	   7.15000057     -0.387879938    	   7.15000057      -2.66084862    
   7.16000032      -1.38687551    	   7.16000032     -0.387547851    	   7.16000032      -2.53961492    
   7.17000055      -1.38882899    	   7.17000055     -0.386851162    	   7.17000055      -2.62114859    
   7.18000031      -1.38984883    	   7.18000031     -0.386580616    	   7.18000031      -2.68404365    
   7.19000053      -1.39120340    	   7.19000053     -0.386161178    	   7.19000053      -2.63683891    
   7.20000029      -1.39197516    	   7.20000029     -0.385973155    	   7.20000029      -2.52009058    
   7.21000051      -1.39450336    	   7.21000051     -0.385051697    	   7.21000051      -2.62766004    
