   9.97000027      0.408338338    	   9.97000027      0.261571974    
   9.98000050      0.407801926    	   9.98000050      0.261472970    
   9.99000072      0.406429648    	   9.99000072      0.261758924    
   10.0000010      0.406682014    	   10.0000010      0.261450976    
   10.0100012      0.406825036    	   10.0100012      0.261132061    
   10.0200005      0.407497019    	   10.0200005      0.260483235    
   10.0300007      0.408015996    	   10.0300007      0.259768397    
   10.0400009      0.408160657    	   10.0400009      0.259383500    
   10.0500011      0.407775372    	   10.0500011      0.259163529    
   10.0600004      0.407787114    	   10.0600004      0.258756638    
   10.0700006      0.408397198    	   10.0700006      0.258228779    
   10.0800009      0.409008235    	   10.0800009      0.257689893    
   10.0900011      0.409642965    	   10.0900011      0.257162035    
   10.1000004      0.409990162    	   10.1000004      0.256722122    
   10.1100006      0.410271227    	   10.1100006      0.256381214    
   10.1200008      0.409996361    	   10.1200008      0.256194264    
   10.1300011      0.409654111    	   10.1300011      0.256183267    
   10.1400003      0.409980237    	   10.1400003      0.255842328    
   10.1500006      0.409905463    	   10.1500006      0.255743355    
   10.1600008      0.409919590    	   10.1600008      0.255501419    
   10.1700010      0.410247028    	   10.1700010      0.254907578    
   10.1800003      0.411135137    	   10.1800003      0.254093766    
   10.1900005      0.410365909    	   10.1900005      0.254137754    
   10.2000008      0.410493106    	   10.2000008      0.253928810    
   10.2100010      0.411563665    	   10.2100010      0.253312945    
   10.2200003      0.411647230    	   10.2200003      0.253093004    
   10.2300005      0.411933392    	   10.2300005      0.252807081    
   10.2400007      0.412175298    	   10.2400007      0.252411157    
   10.2500010      0.412191927    	   10.2500010      0.252103239    
   10.2600012      0.412073284    	   10.2600012      0.251784325    
   10.2700005      0.412022173    	   10.2700005      0.251498401    
   10.2800007      0.411767066    	   10.2800007      0.251256436    
   10.2900009      0.412236452    	   10.2900009      0.250805557    
   10.3000011      0.412366658    	   10.3000011      0.250530630    
   10.3100004      0.412814796    	   10.3100004      0.250079721    
   10.3200006      0.413332105    	   10.3200006      0.249650836    
   10.3300009      0.413122803    	   10.3300009      0.249452889    
   10.3400011      0.412639558    	   10.3400011      0.249276921    
   10.3500004      0.412269622    	   10.3500004      0.249100968    
   10.3600006      0.413130909    	   10.3600006      0.248507112    
   10.3700008      0.413377017    	   10.3700008      0.248210177    
   10.3800011      0.413761318    	   10.3800011      0.247858271    
   10.3900003      0.414077193    	   10.3900003      0.247418374    
   10.4000006      0.413912833    	   10.4000006      0.247220427    
   10.4100008      0.413702101    	   10.4100008      0.247077450    
   10.4200010      0.413674980    	   10.4200010      0.246846512    
   10.4300003      0.414244950    	   10.4300003      0.246263653    
   10.4400005      0.414747298    	   10.4400005      0.245636806    
   10.4500008      0.414698124    	   10.4500008      0.245262891    
   10.4600010      0.414279729    	   10.4600010      0.245207906    
   10.4700003      0.414483428    	   10.4700003      0.244713023    
   10.4800005      0.414271951    	   10.4800005      0.244581059    
   10.4900007      0.414337724    	   10.4900007      0.244284123    
   10.5000010      0.414496005    	   10.5000010      0.243921220    
   10.5100012      0.413843453    	   10.5100012      0.243899226    
   10.5200005      0.413421422    	   10.5200005      0.243668273    
   10.5300007      0.413347214    	   10.5300007      0.243316367    
   10.5400009      0.413760602    	   10.5400009      0.242810488    
   10.5500011      0.414035797    	   10.5500011      0.242436573    
   10.5600004      0.414031595    	   10.5600004      0.242106646    
   10.5700006      0.414400637    	   10.5700006      0.241666764    
   10.5800009      0.414723873    	   10.5800009      0.241193876    
   10.5900011      0.414907575    	   10.5900011      0.240907937    
   10.6000004      0.414857715    	   10.6000004      0.240808964    
   10.6100006      0.414713562    	   10.6100006      0.240611017    
   10.6200008      0.414616585    	   10.6200008      0.240358070    
   10.6300011      0.414753795    	   10.6300011      0.239973173    
   10.6400003      0.415267438    	   10.6400003      0.239379317    
   10.6500006      0.415782064    	   10.6500006      0.238829449    
   10.6600008      0.415285319    	   10.6600008      0.238895431    
   10.6700010      0.415542066    	   10.6700010      0.238543510    
   10.6800003      0.415562987    	   10.6800003      0.238257587    
   10.6900005      0.415064394    	   10.6900005      0.238004640    
   10.7000008      0.415108919    	   10.7000008      0.237707719    
   10.7100010      0.415200204    	   10.7100010      0.237355798    
   10.7200012      0.415695101    	   10.7200012      0.236849919    
   10.7300005      0.415906280    	   10.7300005      0.236454010    
   10.7400007      0.416070372    	   10.7400007      0.236124098    
   10.7500010      0.416211247    	   10.7500010      0.235794172    
   10.7600012      0.416899443    	   10.7600012      0.235343277    
   10.7700005      0.416993886    	   10.7700005      0.235068351    
   10.7800007      0.416730374    	   10.7800007      0.234793410    
   10.7900009      0.416681379    	   10.7900009      0.234507486    
   10.8000011      0.417014807    	   10.8000011      0.234012604    
   10.8100004      0.416774392    	   10.8100004      0.233968616    
   10.8200006      0.416964799    	   10.8200006      0.233704671    
   10.8300009      0.417611480    	   10.8300009      0.233165801    
   10.8400011      0.418259591    	   10.8400011      0.232659936    
   10.8500004      0.418235928    	   10.8500004      0.232439980    
   10.8600006      0.418597281    	   10.8600006      0.232110068    
   10.8700008      0.418911070    	   10.8700008      0.231813133    
   10.8800011      0.418984473    	   10.8800011      0.231538206    
   10.8900003      0.419323742    	   10.8900003      0.230999336    
   10.9000006      0.418721139    	   10.9000006      0.230834365    
   10.9100008      0.418020427    	   10.9100008      0.230691403    
   10.9200010      0.417971939    	   10.9200010      0.230504453    
   10.9300003      0.417584002    	   10.9300003      0.230427474    
   10.9400005      0.417268008    	   10.9400005      0.230284497    
   10.9500008      0.417583346    	   10.9500008      0.229965582    
   10.9600010      0.417631745    	   10.9600010      0.229679644    
   10.9700012      0.417996764    	   10.9700012      0.229349732    
   10.9800005      0.417948395    	   10.9800005      0.229173765    
   10.9900007      0.417752773    	   10.9900007      0.228942826    
   11.0000010      0.418241471    	   11.0000010      0.228304982    
   11.0100012      0.418804586    	   11.0100012      0.227799103    
   11.0200005      0.419148505    	   11.0200005      0.227326214    
   11.0300007      0.419468641    	   11.0300007      0.226963297    
   11.0400009      0.420133173    	   11.0400009      0.226402432    
   11.0500011      0.420307726    	   11.0500011      0.226226479    
   11.0600004      0.419572383    	   11.0600004      0.226193488    
   11.0700006      0.419894427    	   11.0700006      0.225720599    
   11.0800009      0.420562506    	   11.0800009      0.225324690    
   11.0900011      0.420367926    	   11.0900011      0.225203723    
   11.1000004      0.420840174    	   11.1000004      0.224741831    
   11.1100006      0.420893371    	   11.1100006      0.224455908    
   11.1200008      0.421366960    	   11.1200008      0.223873049    
   11.1300011      0.421941102    	   11.1300011      0.223279193    
   11.1400003      0.421945602    	   11.1400003      0.223004252    
   11.1500006      0.422149062    	   11.1500006      0.222619355    
   11.1600008      0.422154039    	   11.1600008      0.222322419    
   11.1700010      0.421660751    	   11.1700010      0.222267434    
   11.1800013      0.422338098    	   11.1800013      0.221783549    
   11.1900005      0.421719104    	   11.1900005      0.221882522    
   11.2000008      0.422398239    	   11.2000008      0.221376643    
   11.2100010      0.422978818    	   11.2100010      0.220848769    
   11.2200012      0.423084706    	   11.2200012      0.220463872    
   11.2300005      0.423015535    	   11.2300005      0.220254913    
   11.2400007      0.423448175    	   11.2400007      0.219771042    
   11.2500010      0.423680753    	   11.2500010      0.219331145    
   11.2600012      0.423762947    	   11.2600012      0.218935236    
   11.2700005      0.423794687    	   11.2700005      0.218572319    
   11.2800007      0.424053669    	   11.2800007      0.218165427    
   11.2900009      0.423783183    	   11.2900009      0.217901483    
   11.3000011      0.424245000    	   11.3000011      0.217439592    
   11.3100004      0.424733102    	   11.3100004      0.216922715    
   11.3200006      0.424335480    	   11.3200006      0.216757759    
   11.3300009      0.424444467    	   11.3300009      0.216427848    
   11.3400011      0.424502701    	   11.3400011      0.216064930    
   11.3500004      0.424307078    	   11.3500004      0.215855986    
   11.3600006      0.424772680    	   11.3600006      0.215372100    
   11.3700008      0.424347371    	   11.3700008      0.215262115    
   11.3800011      0.424967140    	   11.3800011      0.214723244    
   11.3900003      0.425103217    	   11.3900003      0.214404330    
   11.4000006      0.425367385    	   11.4000006      0.213975430    
   11.4100008      0.425427288    	   11.4100008      0.213623524    
   11.4200010      0.425153881    	   11.4200010      0.213447556    
   11.4300013      0.424828917    	   11.4300013      0.213293597    
   11.4400005      0.424991161    	   11.4400005      0.212941676    
   11.4500008      0.425488025    	   11.4500008      0.212424800    
   11.4600010      0.425059289    	   11.4600010      0.212248847    
   11.4700012      0.426202238    	   11.4700012      0.211578012    
   11.4800005      0.426573187    	   11.4800005      0.211061135    
   11.4900007      0.426893681    	   11.4900007      0.210720211    
   11.5000010      0.426179737    	   11.5000010      0.210632235    
   11.5100012      0.426319003    	   11.5100012      0.210324317    
   11.5200005      0.425939977    	   11.5200005      0.210181341    
   11.5300007      0.426339000    	   11.5300007      0.209763452    
   11.5400009      0.426504761    	   11.5400009      0.209422529    
   11.5500011      0.427139789    	   11.5500011      0.208949640    
   11.5600004      0.426837981    	   11.5600004      0.208685711    
   11.5700006      0.426509380    	   11.5700006      0.208597735    
   11.5800009      0.426519603    	   11.5800009      0.208311796    
   11.5900011      0.425875783    	   11.5900011      0.208311796    
   11.6000004      0.425676107    	   11.6000004      0.208025873    
   11.6100006      0.426026136    	   11.6100006      0.207541987    
   11.6200008      0.426166922    	   11.6200008      0.207146078    
   11.6300011      0.426439613    	   11.6300011      0.206662193    
   11.6400013      0.426923394    	   11.6400013      0.206277281    
   11.6500006      0.427013218    	   11.6500006      0.205925375    
   11.6600008      0.426813096    	   11.6600008      0.205694422    
   11.6700010      0.426744670    	   11.6700010      0.205518469    
   11.6800013      0.427178323    	   11.6800013      0.205045581    
   11.6900005      0.427771837    	   11.6900005      0.204528704    
   11.7000008      0.428075045    	   11.7000008      0.204088822    
   11.7100010      0.429016113    	   11.7100010      0.203582942    
   11.7200012      0.429534137    	   11.7200012      0.203022078    
   11.7300005      0.429362208    	   11.7300005      0.202725142    
   11.7400007      0.429056346    	   11.7400007      0.202494204    
   11.7500010      0.428723484    	   11.7500010      0.202516198    
   11.7600012      0.428549677    	   11.7600012      0.202472210    
   11.7700005      0.428829789    	   11.7700005      0.202120289    
   11.7800007      0.428869814    	   11.7800007      0.201691389    
   11.7900009      0.429579973    	   11.7900009      0.201075539    
   11.8000011      0.429137975    	   11.8000011      0.200866595    
   11.8100004      0.429420441    	   11.8100004      0.200547665    
   11.8200006      0.429837912    	   11.8200006      0.200151756    
   11.8300009      0.430309862    	   11.8300009      0.199667886    
   11.8400011      0.430433065    	   11.8400011      0.199304968    
   11.8500004      0.430448413    	   11.8500004      0.199019030    
   11.8600006      0.430247754    	   11.8600006      0.198799089    
   11.8700008      0.430208713    	   11.8700008      0.198634133    
   11.8800011      0.430196822    	   11.8800011      0.198370188    
   11.8900013      0.430781513    	   11.8900013      0.197765335    
   11.9000006      0.431367785    	   11.9000006      0.197336435    
   11.9100008      0.431737661    	   11.9100008      0.196962535    
   11.9200010      0.431782156    	   11.9200010      0.196654603    
   11.9300013      0.432562530    	   11.9300013      0.196137726    
   11.9400005      0.432662576    	   11.9400005      0.195796818    
   11.9500008      0.432489574    	   11.9500008      0.195686832    
   11.9600010      0.433136970    	   11.9600010      0.195169970    
   11.9700012      0.433101177    	   11.9700012      0.194840044    
   11.9800005      0.432763547    	   11.9800005      0.194554105    
   11.9900007      0.432397753    	   11.9900007      0.194257185    
   12.0000010      0.432745725    	   12.0000010      0.193740308    
   12.0100012      0.432433993    	   12.0100012      0.193509370    
   12.0200005      0.432975739    	   12.0200005      0.193003491    
   12.0300007      0.433436453    	   12.0300007      0.192552596    
   12.0400009      0.433787435    	   12.0400009      0.192145690    
   12.0500011      0.433752149    	   12.0500011      0.191903755    
   12.0600004      0.433301181    	   12.0600004      0.191650808    
   12.0700006      0.433792055    	   12.0700006      0.191023961    
   12.0800009      0.433367878    	   12.0800009      0.190804020    
   12.0900011      0.433359683    	   12.0900011      0.190529078    
   12.1000004      0.433991551    	   12.1000004      0.190012202    
   12.1100006      0.434430212    	   12.1100006      0.189473331    
   12.1200008      0.434283793    	   12.1200008      0.189154416    
   12.1300011      0.433801353    	   12.1300011      0.189022452    
   12.1400013      0.433905661    	   12.1400013      0.188538566    
   12.1500006      0.434822679    	   12.1500006      0.187911719    
   12.1600008      0.434816122    	   12.1600008      0.187559798    
   12.1700010      0.434613198    	   12.1700010      0.187372848    
   12.1800013      0.434184462    	   12.1800013      0.187108904    
   12.1900005      0.434402406    	   12.1900005      0.186822981    
   12.2000008      0.434000492    	   12.2000008      0.186701998    
   12.2100010      0.433851898    	   12.2100010      0.186449066    
   12.2200012      0.434324563    	   12.2200012      0.186009169    
   12.2300005      0.434459120    	   12.2300005      0.185635269    
   12.2400007      0.434707165    	   12.2400007      0.185184374    
   12.2500010      0.434587061    	   12.2500010      0.184920430    
   12.2600012      0.435631275    	   12.2600012      0.184293583    
   12.2700005      0.435227782    	   12.2700005      0.184128627    
   12.2800007      0.435620427    	   12.2800007      0.183754712    
   12.2900009      0.436071098    	   12.2900009      0.183325812    
   12.3000011      0.435666382    	   12.3000011      0.183226839    
   12.3100004      0.436204523    	   12.3100004      0.182731956    
   12.3200006      0.436199546    	   12.3200006      0.182292074    
   12.3300009      0.436080068    	   12.3300009      0.181940153    
   12.3400011      0.435902923    	   12.3400011      0.181720212    
   12.3500013      0.435811371    	   12.3500013      0.181423277    
   12.3600006      0.435834706    	   12.3600006      0.181016371    
   12.3700008      0.435829431    	   12.3700008      0.180642471    
   12.3800011      0.435621977    	   12.3800011      0.180323541    
   12.3900013      0.435616612    	   12.3900013      0.180114597    
   12.4000006      0.435900122    	   12.4000006      0.179740682    
   12.4100008      0.435750216    	   12.4100008      0.179465756    
   12.4200010      0.435396492    	   12.4200010      0.179377764    
   12.4300013      0.434838563    	   12.4300013      0.179300785    
   12.4400005      0.435239166    	   12.4400005      0.178761914    
   12.4500008      0.435611606    	   12.4500008      0.178212047    
   12.4600010      0.435693443    	   12.4600010      0.177838147    
   12.4700012      0.435717195    	   12.4700012      0.177497223    
   12.4800005      0.435097188    	   12.4800005      0.177541211    
   12.4900007      0.435413063    	   12.4900007      0.177079320    
   12.5000010      0.435407013    	   12.5000010      0.176683426    
   12.5100012      0.435078204    	   12.5100012      0.176463470    
   12.5200005      0.434954107    	   12.5200005      0.176177546    
   12.5300007      0.434682459    	   12.5300007      0.176012576    
   12.5400009      0.435088217    	   12.5400009      0.175572693    
   12.5500011      0.434786469    	   12.5500011      0.175374731    
   12.5600004      0.434129179    	   12.5600004      0.175264761    
   12.5700006      0.434624791    	   12.5700006      0.174769878    
   12.5800009      0.434469551    	   12.5800009      0.174670905    
   12.5900011      0.434373170    	   12.5900011      0.174340978    
   12.6000013      0.434187263    	   12.6000013      0.174132034    
   12.6100006      0.434774935    	   12.6100006      0.173604161    
   12.6200008      0.434946805    	   12.6200008      0.173120275    
   12.6300011      0.435775459    	   12.6300011      0.172493428    
   12.6400013      0.436277956    	   12.6400013      0.172086522    
   12.6500006      0.436362952    	   12.6500006      0.171877578    
   12.6600008      0.436897516    	   12.6600008      0.171503663    
   12.6700010      0.436473370    	   12.6700010      0.171305716    
   12.6800013      0.436438501    	   12.6800013      0.171030775    
   12.6900005      0.437366456    	   12.6900005      0.170403928    
   12.7000008      0.437302798    	   12.7000008      0.170194983    
   12.7100010      0.437450141    	   12.7100010      0.169832066    
   12.7200012      0.436600745    	   12.7200012      0.169788077    
   12.7300005      0.435688674    	   12.7300005      0.169733092    
   12.7400007      0.435137600    	   12.7400007      0.169678107    
   12.7500010      0.435586184    	   12.7500010      0.169128239    
   12.7600012      0.436096638    	   12.7600012      0.168765321    
   12.7700005      0.436334759    	   12.7700005      0.168545380    
   12.7800007      0.435842425    	   12.7800007      0.168402418    
   12.7900009      0.435653597    	   12.7900009      0.168094486    
   12.8000011      0.435464412    	   12.8000011      0.167874545    
   12.8100014      0.435641944    	   12.8100014      0.167665586    
   12.8200006      0.436248571    	   12.8200006      0.167126715    
   12.8300009      0.436795563    	   12.8300009      0.166664839    
   12.8400011      0.437159926    	   12.8400011      0.166224942    
   12.8500013      0.437463969    	   12.8500013      0.165928006    
   12.8600006      0.437891811    	   12.8600006      0.165554106    
   12.8700008      0.438073963    	   12.8700008      0.165257171    
   12.8800011      0.438411206    	   12.8800011      0.164861262    
   12.8900013      0.437388211    	   12.8900013      0.164850265    
   12.9000006      0.437570632    	   12.9000006      0.164509356    
   12.9100008      0.438063681    	   12.9100008      0.164212421    
   12.9200010      0.437408805    	   12.9200010      0.164146438    
   12.9300013      0.436316311    	   12.9300013      0.164179429    
   12.9400005      0.435781598    	   12.9400005      0.164069459    
   12.9500008      0.436524570    	   12.9500008      0.163629562    
   12.9600010      0.437582076    	   12.9600010      0.163046703    
   12.9700012      0.438236028    	   12.9700012      0.162551820    
   12.9800005      0.437763482    	   12.9800005      0.162342876    
   12.9900007      0.437791735    	   12.9900007      0.162122935    
   13.0000010      0.436626285    	   13.0000010      0.162188917    
   13.0100012      0.436715901    	   13.0100012      0.161924973    
   13.0200005      0.435892135    	   13.0200005      0.162001953    
   13.0300007      0.435381293    	   13.0300007      0.161847994    
   13.0400009      0.436323017    	   13.0400009      0.161243141    
   13.0500011      0.435526729    	   13.0500011      0.161188155    
   13.0600014      0.435425371    	   13.0600014      0.161012203    
   13.0700006      0.435196698    	   13.0700006      0.160913214    
   13.0800009      0.434935719    	   13.0800009      0.160616294    
   13.0900011      0.435787797    	   13.0900011      0.160055429    
   13.1000013      0.436292022    	   13.1000013      0.159670517    
   13.1100006      0.436670005    	   13.1100006      0.159329608    
   13.1200008      0.437432319    	   13.1200008      0.158867717    
   13.1300011      0.437236637    	   13.1300011      0.158691749    
   13.1400013      0.436655790    	   13.1400013      0.158614770    
   13.1500006      0.436843604    	   13.1500006      0.158251867    
   13.1600008      0.438222051    	   13.1600008      0.157691002    
   13.1700010      0.438992471    	   13.1700010      0.157317087    
   13.1800013      0.438539773    	   13.1800013      0.157152131    
   13.1900005      0.439215869    	   13.1900005      0.156613261    
   13.2000008      0.439926147    	   13.2000008      0.156096384    
   13.2100010      0.439667314    	   13.2100010      0.155865431    
   13.2200012      0.440186143    	   13.2200012      0.155359551    
   13.2300005      0.439699203    	   13.2300005      0.155216590    
   13.2400007      0.439633667    	   13.2400007      0.154952660    
   13.2500010      0.439470351    	   13.2500010      0.154677719    
   13.2600012      0.440351039    	   13.2600012      0.154182836    
   13.2700014      0.440809041    	   13.2700014      0.153731957    
   13.2800007      0.441432416    	   13.2800007      0.153226078    
   13.2900009      0.441664040    	   13.2900009      0.152951136    
   13.3000011      0.441601157    	   13.3000011      0.152566224    
   13.3100014      0.441636562    	   13.3100014      0.152247310    
   13.3200006      0.441935420    	   13.3200006      0.151906386    
   13.3300009      0.442564964    	   13.3300009      0.151433498    
   13.3400011      0.443229437    	   13.3400011      0.150905639    
   13.3500013      0.443333805    	   13.3500013      0.150619701    
   13.3600006      0.443405241    	   13.3600006      0.150300771    
   13.3700008      0.443477094    	   13.3700008      0.149827898    
   13.3800011      0.443415821    	   13.3800011      0.149497971    
   13.3900013      0.443021715    	   13.3900013      0.149300024    
   13.4000006      0.443026632    	   13.4000006      0.149047077    
   13.4100008      0.443365127    	   13.4100008      0.148706168    
   13.4200010      0.443805128    	   13.4200010      0.148387238    
   13.4300013      0.443944663    	   13.4300013      0.148090303    
   13.4400005      0.443682671    	   13.4400005      0.147969335    
   13.4500008      0.443352729    	   13.4500008      0.147826374    
   13.4600010      0.443021685    	   13.4600010      0.147639424    
   13.4700012      0.442622185    	   13.4700012      0.147463456    
   13.4800005      0.442356676    	   13.4800005      0.147320494    
   13.4900007      0.442428023    	   13.4900007      0.146957576    
   13.5000010      0.443142384    	   13.5000010      0.146561682    
   13.5100012      0.442910343    	   13.5100012      0.146396711    
   13.5200014      0.442813128    	   13.5200014      0.146143779    
   13.5300007      0.442885518    	   13.5300007      0.145824850    
   13.5400009      0.443128705    	   13.5400009      0.145472944    
   13.5500011      0.443406343    	   13.5500011      0.145044044    
   13.5600014      0.442899525    	   13.5600014      0.144934073    
   13.5700006      0.443006635    	   13.5700006      0.144604146    
   13.5800009      0.443148673    	   13.5800009      0.144241244    
   13.5900011      0.443325490    	   13.5900011      0.143933311    
   13.6000013      0.443571091    	   13.6000013      0.143680379    
   13.6100006      0.443645835    	   13.6100006      0.143328458    
   13.6200008      0.443755239    	   13.6200008      0.143020526    
   13.6300011      0.443622977    	   13.6300011      0.142635629    
   13.6400013      0.443836421    	   13.6400013      0.142272711    
   13.6500006      0.444396973    	   13.6500006      0.141909793    
   13.6600008      0.444716305    	   13.6600008      0.141557887    
   13.6700010      0.443611860    	   13.6700010      0.141623870    
   13.6800013      0.443304718    	   13.6800013      0.141392931    
   13.6900005      0.443519175    	   13.6900005      0.141019017    
   13.7000008      0.443105966    	   13.7000008      0.140777066    
   13.7100010      0.442516595    	   13.7100010      0.140645102    
   13.7200012      0.442030370    	   13.7200012      0.140491143    
   13.7300005      0.442805618    	   13.7300005      0.140029252    
   13.7400007      0.442529052    	   13.7400007      0.139787316    
   13.7500010      0.442427814    	   13.7500010      0.139545366    
   13.7600012      0.442220241    	   13.7600012      0.139215454    
   13.7700014      0.443212658    	   13.7700014      0.138676584    
   13.7800007      0.442828953    	   13.7800007      0.138577595    
   13.7900009      0.442337990    	   13.7900009      0.138412639    
   13.8000011      0.442377269    	   13.8000011      0.138192698    
   13.8100014      0.442736775    	   13.8100014      0.137807786    
   13.8200006      0.443168253    	   13.8200006      0.137422875    
   13.8300009      0.442852795    	   13.8300009      0.137268916    
   13.8400011      0.443428904    	   13.8400011      0.136928007    
   13.8500013      0.443399042    	   13.8500013      0.136642069    
   13.8600006      0.442902863    	   13.8600006      0.136532098    
   13.8700008      0.442764610    	   13.8700008      0.136257157    
   13.8800011      0.443416029    	   13.8800011      0.135806277    
   13.8900013      0.443709850    	   13.8900013      0.135454357    
   13.9000006      0.442958713    	   13.9000006      0.135366380    
   13.9100008      0.444950402    	   13.9100008      0.134541571    
   13.9200010      0.444524556    	   13.9200010      0.134365618    
   13.9300013      0.443408698    	   13.9300013      0.134255648    
   13.9400005      0.442906439    	   13.9400005      0.134112686    
   13.9500008      0.442766160    	   13.9500008      0.133804753    
   13.9600010      0.443499178    	   13.9600010      0.133331865    
   13.9700012      0.443723857    	   13.9700012      0.133045942    
   13.9800014      0.443949491    	   13.9800014      0.132683024    
   13.9900007      0.444139302    	   13.9900007      0.132375091    
   14.0000010      0.444366366    	   14.0000010      0.132012188    
   14.0100012      0.443786383    	   14.0100012      0.131759241    
   14.0200014      0.443682373    	   14.0200014      0.131484315    
   14.0300007      0.444351882    	   14.0300007      0.131110400    
   14.0400009      0.444617599    	   14.0400009      0.130758494    
   14.0500011      0.444071233    	   14.0500011      0.130648509    
   14.0600014      0.443078488    	   14.0600014      0.130659506    
   14.0700006      0.442750096    	   14.0700006      0.130439565    
   14.0800009      0.442754924    	   14.0800009      0.130109638    
   14.0900011      0.442610770    	   14.0900011      0.129845709    
   14.1000013      0.443845659    	   14.1000013      0.129218861    
   14.1100006      0.443777561    	   14.1100006      0.129031897    
   14.1200008      0.444307953    	   14.1200008      0.128657997    
   14.1300011      0.443453610    	   14.1300011      0.128614008    
   14.1400013      0.443760037    	   14.1400013      0.128240094    
   14.1500006      0.444443256    	   14.1500006      0.127690226    
   14.1600008      0.444526643    	   14.1600008      0.127393305    
   14.1700010      0.444421351    	   14.1700010      0.127074376    
   14.1800013      0.444580227    	   14.1800013      0.126722455    
   14.1900005      0.444171667    	   14.1900005      0.126678467    
   14.2000008      0.443648309    	   14.2000008      0.126612484    
   14.2100010      0.443540782    	   14.2100010      0.126414537    
   14.2200012      0.443166494    	   14.2200012      0.126282573    
   14.2300014      0.444125205    	   14.2300014      0.125831679    
   14.2400007      0.444514394    	   14.2400007      0.125501752    
   14.2500010      0.444598973    	   14.2500010      0.125270814    
   14.2600012      0.444568813    	   14.2600012      0.124973878    
   14.2700014      0.443310440    	   14.2700014      0.124984875    
   14.2800007      0.443354845    	   14.2800007      0.124588974    
   14.2900009      0.442667305    	   14.2900009      0.124468006    
   14.3000011      0.442517936    	   14.3000011      0.124182075    
   14.3100014      0.441942722    	   14.3100014      0.124006115    
   14.3200006      0.441752732    	   14.3200006      0.123797163    
   14.3300009      0.441911191    	   14.3300009      0.123489238    
   14.3400011      0.442342222    	   14.3400011      0.123082340    
   14.3500013      0.441840619    	   14.3500013      0.122994356    
   14.3600006      0.441805005    	   14.3600006      0.122653440    
   14.3700008      0.442198962    	   14.3700008      0.122356512    
   14.3800011      0.443103164    	   14.3800011      0.121883623    
   14.3900013      0.443030477    	   14.3900013      0.121630684    
   14.4000006      0.443468094    	   14.4000006      0.121322758    
   14.4100008      0.444458276    	   14.4100008      0.120761894    
   14.4200010      0.443835974    	   14.4200010      0.120651923    
   14.4300013      0.443053097    	   14.4300013      0.120596938    
   14.4400015      0.442781687    	   14.4400015      0.120387986    
   14.4500008      0.442390770    	   14.4500008      0.120091058    
   14.4600010      0.443308294    	   14.4600010      0.119629167    
   14.4700012      0.443831563    	   14.4700012      0.119321242    
   14.4800014      0.444516122    	   14.4800014      0.118925340    
   14.4900007      0.445402592    	   14.4900007      0.118430458    
   14.5000010      0.445132941    	   14.5000010      0.118177518    
   14.5100012      0.444781840    	   14.5100012      0.118001565    
   14.5200014      0.444991350    	   14.5200014      0.117726631    
   14.5300007      0.445322335    	   14.5300007      0.117451698    
   14.5400009      0.445735067    	   14.5400009      0.117110774    
   14.5500011      0.445221335    	   14.5500011      0.117022797    
   14.5600014      0.445109695    	   14.5600014      0.116802849    
   14.5700006      0.445807964    	   14.5700006      0.116362959    
   14.5800009      0.446630299    	   14.5800009      0.116000041    
   14.5900011      0.446073711    	   14.5900011      0.115813091    
   14.6000013      0.446492374    	   14.6000013      0.115494169    
   14.6100006      0.446423084    	   14.6100006      0.115285218    
   14.6200008      0.446353436    	   14.6200008      0.115164243    
   14.6300011      0.446979851    	   14.6300011      0.114790335    
   14.6400013      0.446992993    	   14.6400013      0.114625372    
   14.6500006      0.447006404    	   14.6500006      0.114361435    
   14.6600008      0.446896195    	   14.6600008      0.114086509    
   14.6700010      0.446372777    	   14.6700010      0.113965534    
   14.6800013      0.446508944    	   14.6800013      0.113734588    
   14.6900015      0.447598338    	   14.6900015      0.113272704    
   14.7000008      0.447405368    	   14.7000008      0.113162726    
   14.7100010      0.447585881    	   14.7100010      0.112920783    
   14.7200012      0.447808981    	   14.7200012      0.112634853    
   14.7300014      0.447698623    	   14.7300014      0.112513885    
   14.7400007      0.446793467    	   14.7400007      0.112502888    
   14.7500010      0.446262062    	   14.7500010      0.112359919    
   14.7600012      0.446442068    	   14.7600012      0.112029999    
   14.7700014      0.447211564    	   14.7700014      0.111590110    
   14.7800007      0.447562605    	   14.7800007      0.111194201    
   14.7900009      0.447915196    	   14.7900009      0.110908270    
   14.8000011      0.446999878    	   14.8000011      0.110864282    
   14.8100014      0.447056025    	   14.8100014      0.110666327    
   14.8200006      0.447409600    	   14.8200006      0.110369399    
   14.8300009      0.448530167    	   14.8300009      0.110006489    
   14.8400011      0.449314117    	   14.8400011      0.109522603    
   14.8500013      0.449631453    	   14.8500013      0.109170690    
   14.8600006      0.449607521    	   14.8600006      0.109005727    
   14.8700008      0.449283451    	   14.8700008      0.108818777    
   14.8800011      0.448786408    	   14.8800011      0.108730793    
   14.8900013      0.449793667    	   14.8900013      0.108191922    
   14.9000015      0.449726939    	   14.9000015      0.107971981    
   14.9100008      0.449789435    	   14.9100008      0.107653059    
   14.9200010      0.450241923    	   14.9200010      0.107279144    
   14.9300013      0.449828565    	   14.9300013      0.107103191    
   14.9400015      0.449196100    	   14.9400015      0.106993213    
   14.9500008      0.449301630    	   14.9500008      0.106718279    
   14.9600010      0.449145764    	   14.9600010      0.106520325    
